indicator,iso3,country,year,value
labor_force,USA,United States,2015,161927418
labor_force,USA,United States,2014,160876331
labor_force,USA,United States,2013,160132463
labor_force,USA,United States,2012,159682753
labor_force,USA,United States,2011,158537150
labor_force,USA,United States,2010,158330168
labor_force,USA,United States,2009,158353162
labor_force,USA,United States,2008,158272885
labor_force,USA,United States,2007,156588966
labor_force,USA,United States,2006,155267046
labor_force,USA,United States,2005,153120588
labor_force,USA,United States,2004,151218126
labor_force,USA,United States,2003,149992325
labor_force,USA,United States,2002,149241895
labor_force,USA,United States,2001,148213470
labor_force,USA,United States,2000,147139887
labor_force,USA,United States,1999,145083084
labor_force,USA,United States,1998,143097780
labor_force,USA,United States,1997,141357334
labor_force,USA,United States,1996,138775669
labor_force,USA,United States,1995,136621148
labor_force,USA,United States,1994,134611321
labor_force,USA,United States,1993,132266996
labor_force,USA,United States,1992,130853396
labor_force,USA,United States,1991,128740615
labor_force,USA,United States,1990,127821416
labor_force,VNM,Viet Nam,2024,56703936
labor_force,VNM,Viet Nam,2023,56381956
labor_force,VNM,Viet Nam,2022,56475416
labor_force,VNM,Viet Nam,2021,55299911
labor_force,VNM,Viet Nam,2020,55149609
labor_force,VNM,Viet Nam,2019,56180127
labor_force,VNM,Viet Nam,2018,56235855
labor_force,VNM,Viet Nam,2017,55533898
labor_force,VNM,Viet Nam,2016,54888312
labor_force,VNM,Viet Nam,2015,54628714
labor_force,VNM,Viet Nam,2014,53885546
labor_force,VNM,Viet Nam,2013,53209344
labor_force,VNM,Viet Nam,2012,51916391
labor_force,VNM,Viet Nam,2011,51197726
labor_force,VNM,Viet Nam,2010,50303014
labor_force,VNM,Viet Nam,2009,49267257
labor_force,VNM,Viet Nam,2008,47894666
labor_force,VNM,Viet Nam,2007,46296491
labor_force,VNM,Viet Nam,2006,44781401
labor_force,VNM,Viet Nam,2005,43513617
labor_force,VNM,Viet Nam,2004,42508994
labor_force,VNM,Viet Nam,2003,41746162
labor_force,VNM,Viet Nam,2002,41102232
labor_force,VNM,Viet Nam,2001,40511879
labor_force,VNM,Viet Nam,2000,38790735
labor_force,VNM,Viet Nam,1999,38384112
labor_force,VNM,Viet Nam,1998,37710949
labor_force,VNM,Viet Nam,1997,37016863
labor_force,VNM,Viet Nam,1996,36468498
labor_force,VNM,Viet Nam,1995,35609733
labor_force,VNM,Viet Nam,1994,34771003
labor_force,VNM,Viet Nam,1993,33938919
labor_force,VNM,Viet Nam,1992,33115526
labor_force,VNM,Viet Nam,1991,32320532
labor_force,VNM,Viet Nam,1990,31496153
labor_force,WLD,World,2024,3697172611
labor_force,WLD,World,2023,3657009128
labor_force,WLD,World,2022,3599248427
labor_force,WLD,World,2021,3555964088
labor_force,WLD,World,2020,3472746320
labor_force,WLD,World,2019,3508957956
labor_force,WLD,World,2018,3471702582
labor_force,WLD,World,2017,3435038478
labor_force,WLD,World,2016,3400659364
labor_force,WLD,World,2015,3363415327
labor_force,WLD,World,2014,3324856330
labor_force,WLD,World,2013,3290895160
labor_force,WLD,World,2012,3254539083
labor_force,WLD,World,2011,3220004890
labor_force,WLD,World,2010,3182700274
labor_force,WLD,World,2009,3151090637
labor_force,WLD,World,2008,3117244795
labor_force,WLD,World,2007,3081020937
labor_force,WLD,World,2006,3039084034
labor_force,WLD,World,2005,2997070515
labor_force,WLD,World,2004,2947396565
labor_force,WLD,World,2003,2897927722
labor_force,WLD,World,2002,2851071777
labor_force,WLD,World,2001,2806007488
labor_force,WLD,World,2000,2762297138
labor_force,WLD,World,1999,2716185398
labor_force,WLD,World,1998,2663788405
labor_force,WLD,World,1997,2616665469
labor_force,WLD,World,1996,2568708704
labor_force,WLD,World,1995,2525033580
labor_force,WLD,World,1994,2482310968
labor_force,WLD,World,1993,2438896359
labor_force,WLD,World,1992,2403576737
labor_force,WLD,World,1991,2363555638
labor_force,WLD,World,1990,2322587072
labor_force,ZAF,South Africa,2024,26362253
labor_force,ZAF,South Africa,2023,25707269
labor_force,ZAF,South Africa,2022,24587967
labor_force,ZAF,South Africa,2021,23480812
labor_force,ZAF,South Africa,2020,22347803
labor_force,ZAF,South Africa,2019,23899064
labor_force,ZAF,South Africa,2018,23325105
labor_force,ZAF,South Africa,2017,22888401
labor_force,ZAF,South Africa,2016,22454382
labor_force,ZAF,South Africa,2015,22199948
labor_force,ZAF,South Africa,2014,21191119
labor_force,ZAF,South Africa,2013,20696420
labor_force,ZAF,South Africa,2012,20077789
labor_force,ZAF,South Africa,2011,19595642
labor_force,ZAF,South Africa,2010,19313604
labor_force,ZAF,South Africa,2009,19627941
labor_force,ZAF,South Africa,2008,19985153
labor_force,ZAF,South Africa,2007,19701783
labor_force,ZAF,South Africa,2006,19425615
labor_force,ZAF,South Africa,2005,19148046
labor_force,ZAF,South Africa,2004,18856474
labor_force,ZAF,South Africa,2003,18543438
labor_force,ZAF,South Africa,2002,18213750
labor_force,ZAF,South Africa,2001,17886684
labor_force,ZAF,South Africa,2000,17579103
labor_force,ZAF,South Africa,1999,17269604
labor_force,ZAF,South Africa,1998,16939801
labor_force,ZAF,South Africa,1997,16607141
labor_force,ZAF,South Africa,1996,16358427
labor_force,ZAF,South Africa,1995,16155006
labor_force,ZAF,South Africa,1994,16012767
labor_force,ZAF,South Africa,1993,15744688
labor_force,ZAF,South Africa,1992,15381627
labor_force,ZAF,South Africa,1991,15115009
labor_force,ZAF,South Africa,1990,14739816
pop_growth,ARG,Argentina,2024,0.345829819817895
pop_growth,ARG,Argentina,2023,0.286976121920089
pop_growth,ARG,Argentina,2022,0.210808731072658
pop_growth,ARG,Argentina,2021,0.265879395046274
pop_growth,ARG,Argentina,2020,0.484665636741261
pop_growth,ARG,Argentina,2019,0.710900853077743
pop_growth,ARG,Argentina,2018,0.822969480473088
pop_growth,ARG,Argentina,2017,0.881249595012674
pop_growth,ARG,Argentina,2016,0.968911125580978
pop_growth,ARG,Argentina,2015,1.04725888735726
pop_growth,ARG,Argentina,2014,1.0317435786984
pop_growth,ARG,Argentina,2013,0.992958989681133
pop_growth,ARG,Argentina,2012,1.0276613644946
pop_growth,ARG,Argentina,2011,1.06474009749784
pop_growth,ARG,Argentina,2010,1.05636332156278
pop_growth,ARG,Argentina,2009,1.05977470732485
pop_growth,ARG,Argentina,2008,1.01288878477428
pop_growth,ARG,Argentina,2007,0.991101935066697
pop_growth,ARG,Argentina,2006,1.02824760534561
pop_growth,ARG,Argentina,2005,1.02745772191722
pop_growth,ARG,Argentina,2004,1.01407652046238
pop_growth,ARG,Argentina,2003,1.0331399769648
pop_growth,ARG,Argentina,2002,1.06941318335345
pop_growth,ARG,Argentina,2001,1.09794672757946
pop_growth,ARG,Argentina,2000,1.13312807570195
pop_growth,ARG,Argentina,1999,1.15304317167294
pop_growth,ARG,Argentina,1998,1.17552563201514
pop_growth,ARG,Argentina,1997,1.21464795933597
pop_growth,ARG,Argentina,1996,1.25745217924583
pop_growth,ARG,Argentina,1995,1.3103115077878
pop_growth,ARG,Argentina,1994,1.3401375748685
pop_growth,ARG,Argentina,1993,1.35364018555542
pop_growth,ARG,Argentina,1992,1.38438120034139
pop_growth,ARG,Argentina,1991,1.43788006980649
pop_growth,ARG,Argentina,1990,1.49157462934909
pop_growth,BGD,Bangladesh,2024,1.21462115417186
pop_growth,BGD,Bangladesh,2023,1.22171475464107
pop_growth,BGD,Bangladesh,2022,1.02423384746683
pop_growth,BGD,Bangladesh,2021,0.814977993693211
pop_growth,BGD,Bangladesh,2020,0.836310836229073
pop_growth,BGD,Bangladesh,2019,0.84641125179804
pop_growth,BGD,Bangladesh,2018,0.820955197842845
pop_growth,BGD,Bangladesh,2017,0.850917315689336
pop_growth,BGD,Bangladesh,2016,0.892432416039535
pop_growth,BGD,Bangladesh,2015,0.89381937776758
pop_growth,BGD,Bangladesh,2014,0.911167733810249
pop_growth,BGD,Bangladesh,2013,0.938408350120779
pop_growth,BGD,Bangladesh,2012,0.958355912717609
pop_growth,BGD,Bangladesh,2011,0.908525895582217
pop_growth,BGD,Bangladesh,2010,0.876530534249878
pop_growth,BGD,Bangladesh,2009,0.931892491457971
pop_growth,BGD,Bangladesh,2008,0.9984405660693
pop_growth,BGD,Bangladesh,2007,1.07564253185597
pop_growth,BGD,Bangladesh,2006,1.16116775095831
pop_growth,BGD,Bangladesh,2005,1.2606651625389
pop_growth,BGD,Bangladesh,2004,1.36154790691024
pop_growth,BGD,Bangladesh,2003,1.45530530506763
pop_growth,BGD,Bangladesh,2002,1.54340635736975
pop_growth,BGD,Bangladesh,2001,1.66689324749509
pop_growth,BGD,Bangladesh,2000,1.82732806740512
pop_growth,BGD,Bangladesh,1999,1.89951780093278
pop_growth,BGD,Bangladesh,1998,1.88796139153147
pop_growth,BGD,Bangladesh,1997,1.85349089461291
pop_growth,BGD,Bangladesh,1996,1.82805195849607
pop_growth,BGD,Bangladesh,1995,1.85825551797916
pop_growth,BGD,Bangladesh,1994,1.85417955110796
pop_growth,BGD,Bangladesh,1993,1.86277225280699
pop_growth,BGD,Bangladesh,1992,1.8848730627462
pop_growth,BGD,Bangladesh,1991,1.91061096227259
pop_growth,BGD,Bangladesh,1990,1.9903336888239
pop_growth,BRA,Brazil,2024,0.405467027627251
pop_growth,BRA,Brazil,2023,0.395928695574996
pop_growth,BRA,Brazil,2022,0.360180890872169
pop_growth,BRA,Brazil,2021,0.425360907216456
pop_growth,BRA,Brazil,2020,0.579350709708032
pop_growth,BRA,Brazil,2019,0.651994346081362
pop_growth,BRA,Brazil,2018,0.683439571425594
pop_growth,BRA,Brazil,2017,0.72824666001736
pop_growth,BRA,Brazil,2016,0.761972670496742
pop_growth,BRA,Brazil,2015,0.791721773592796
pop_growth,BRA,Brazil,2014,0.806314177734439
pop_growth,BRA,Brazil,2013,0.810511647523289
pop_growth,BRA,Brazil,2012,0.811598483382088
pop_growth,BRA,Brazil,2011,0.81381388423754
pop_growth,BRA,Brazil,2010,0.84088322514573
pop_growth,BRA,Brazil,2009,0.895632239477021
pop_growth,BRA,Brazil,2008,0.957984635895359
pop_growth,BRA,Brazil,2007,1.01236820635667
pop_growth,BRA,Brazil,2006,1.05833842529955
pop_growth,BRA,Brazil,2005,1.09590612526605
pop_growth,BRA,Brazil,2004,1.12991417032023
pop_growth,BRA,Brazil,2003,1.18021395482771
pop_growth,BRA,Brazil,2002,1.24142062598122
pop_growth,BRA,Brazil,2001,1.30335503159977
pop_growth,BRA,Brazil,2000,1.37521128317928
pop_growth,BRA,Brazil,1999,1.45652767159292
pop_growth,BRA,Brazil,1998,1.48772098102752
pop_growth,BRA,Brazil,1997,1.48650426533337
pop_growth,BRA,Brazil,1996,1.51410759163045
pop_growth,BRA,Brazil,1995,1.53901255207011
pop_growth,BRA,Brazil,1994,1.56329973533197
pop_growth,BRA,Brazil,1993,1.61992855794359
pop_growth,BRA,Brazil,1992,1.66724681782032
pop_growth,BRA,Brazil,1991,1.71576956519978
pop_growth,BRA,Brazil,1990,1.78613575086263
pop_growth,CAN,Canada,2024,2.9844051252484
pop_growth,CAN,Canada,2023,2.78237404482922
pop_growth,CAN,Canada,2022,1.84036295796994
pop_growth,CAN,Canada,2021,0.553902422386893
pop_growth,CAN,Canada,2020,1.08436897113225
pop_growth,CAN,Canada,2019,1.46171259938134
pop_growth,CAN,Canada,2018,1.43322615679352
pop_growth,CAN,Canada,2017,1.19543575451553
pop_growth,CAN,Canada,2016,1.13153974027004
pop_growth,CAN,Canada,2015,0.760300145238936
pop_growth,CAN,Canada,2014,1.00142284689661
pop_growth,CAN,Canada,2013,1.05338098055318
pop_growth,CAN,Canada,2012,1.08374652233653
pop_growth,CAN,Canada,2011,0.97540725097113
pop_growth,CAN,Canada,2010,1.11135202971694
pop_growth,CAN,Canada,2009,1.14470768476526
pop_growth,CAN,Canada,2008,1.083871149194
pop_growth,CAN,Canada,2007,0.970654173316653
pop_growth,CAN,Canada,2006,1.01355939144957
pop_growth,CAN,Canada,2005,0.94708626967041
pop_growth,CAN,Canada,2004,0.932186964148048
pop_growth,CAN,Canada,2003,0.899226809998674
pop_growth,CAN,Canada,2002,1.08479328329522
pop_growth,CAN,Canada,2001,1.0861994547665
pop_growth,CAN,Canada,2000,0.931281553452429
pop_growth,CAN,Canada,1999,0.812842623716166
pop_growth,CAN,Canada,1998,0.829909353323744
pop_growth,CAN,Canada,1997,0.993788591465188
pop_growth,CAN,Canada,1996,1.04531178311831
pop_growth,CAN,Canada,1995,1.03476948386834
pop_growth,CAN,Canada,1994,1.09525810706129
pop_growth,CAN,Canada,1993,1.09893087887878
pop_growth,CAN,Canada,1992,1.18367554138942
pop_growth,CAN,Canada,1991,1.24276123131684
pop_growth,CAN,Canada,1990,1.50766067284807
pop_growth,CHN,China,2024,-0.123063407363995
pop_growth,CHN,China,2023,-0.103794531589067
pop_growth,CHN,China,2022,-0.0130995013525784
pop_growth,CHN,China,2021,0.0892522000412526
pop_growth,CHN,China,2020,0.238040870229883
pop_growth,CHN,China,2019,0.354740890170827
pop_growth,CHN,China,2018,0.467672053461959
pop_growth,CHN,China,2017,0.605245013482969
pop_growth,CHN,China,2016,0.573050906069647
pop_growth,CHN,China,2015,0.581456146657648
pop_growth,CHN,China,2014,0.630326389541893
pop_growth,CHN,China,2013,0.666072977690069
pop_growth,CHN,China,2012,0.678345458846803
pop_growth,CHN,China,2011,0.546457594880274
pop_growth,CHN,China,2010,0.482959688678361
pop_growth,CHN,China,2009,0.497381400884935
pop_growth,CHN,China,2008,0.51238693163744
pop_growth,CHN,China,2007,0.522271866392275
pop_growth,CHN,China,2006,0.558374367373002
pop_growth,CHN,China,2005,0.588124989556992
pop_growth,CHN,China,2004,0.593932815112141
pop_growth,CHN,China,2003,0.622860936133583
pop_growth,CHN,China,2002,0.669999567758626
pop_growth,CHN,China,2001,0.726380637838525
pop_growth,CHN,China,2000,0.787956592953992
pop_growth,CHN,China,1999,0.865851392993279
pop_growth,CHN,China,1998,0.959550406298151
pop_growth,CHN,China,1997,1.02345002419879
pop_growth,CHN,China,1996,1.04814151412165
pop_growth,CHN,China,1995,1.08650915088974
pop_growth,CHN,China,1994,1.13026063215591
pop_growth,CHN,China,1993,1.14961943083465
pop_growth,CHN,China,1992,1.2255362283362
pop_growth,CHN,China,1991,1.36443400840349
pop_growth,CHN,China,1990,1.46730321087928
pop_growth,DEU,Germany,2024,0.274957829184881
pop_growth,DEU,Germany,2023,0.131511079477747
pop_growth,DEU,Germany,2022,-0.0219565701848977
pop_growth,DEU,Germany,2021,0.0423270572552137
pop_growth,DEU,Germany,2020,0.0816931586494595
pop_growth,DEU,Germany,2019,0.22551987421288
pop_growth,DEU,Germany,2018,0.300526701992065
pop_growth,DEU,Germany,2017,0.373724559895838
pop_growth,DEU,Germany,2016,0.807218538573871
pop_growth,DEU,Germany,2015,0.865702643950251
pop_growth,DEU,Germany,2014,0.416877359168292
pop_growth,DEU,Germany,2013,0.272900214681538
pop_growth,DEU,Germany,2012,0.187727800567293
pop_growth,DEU,Germany,2011,-1.8537146287573
pop_growth,DEU,Germany,2010,-0.153198446937304
pop_growth,DEU,Germany,2009,-0.253383410163402
pop_growth,DEU,Germany,2008,-0.190142844695674
pop_growth,DEU,Germany,2007,-0.133718572600486
pop_growth,DEU,Germany,2006,-0.112797497644931
pop_growth,DEU,Germany,2005,-0.0567782618352031
pop_growth,DEU,Germany,2004,-0.021709727650009
pop_growth,DEU,Germany,2003,0.0553633035873241
pop_growth,DEU,Germany,2002,0.168128319406931
pop_growth,DEU,Germany,2001,0.168225361337335
pop_growth,DEU,Germany,2000,0.135431600393084
pop_growth,DEU,Germany,1999,0.0646345779052372
pop_growth,DEU,Germany,1998,0.0151436508552808
pop_growth,DEU,Germany,1997,0.146313281561803
pop_growth,DEU,Germany,1996,0.289474899455448
pop_growth,DEU,Germany,1995,0.293904443716697
pop_growth,DEU,Germany,1994,0.346856648630233
pop_growth,DEU,Germany,1993,0.657391218087626
pop_growth,DEU,Germany,1992,0.760346946721127
pop_growth,DEU,Germany,1991,0.728605546561364
pop_growth,DEU,Germany,1990,0.861969448764933
pop_growth,EGY,"Egypt, Arab Rep.",2024,1.73324205302065
pop_growth,EGY,"Egypt, Arab Rep.",2023,1.68834126904494
pop_growth,EGY,"Egypt, Arab Rep.",2022,1.48609697540294
pop_growth,EGY,"Egypt, Arab Rep.",2021,1.4908053906311
pop_growth,EGY,"Egypt, Arab Rep.",2020,1.62495386951696
pop_growth,EGY,"Egypt, Arab Rep.",2019,1.75497438173801
pop_growth,EGY,"Egypt, Arab Rep.",2018,1.89713831833082
pop_growth,EGY,"Egypt, Arab Rep.",2017,1.99817843887244
pop_growth,EGY,"Egypt, Arab Rep.",2016,2.03468294927084
pop_growth,EGY,"Egypt, Arab Rep.",2015,2.09892554805563
pop_growth,EGY,"Egypt, Arab Rep.",2014,2.27643956620182
pop_growth,EGY,"Egypt, Arab Rep.",2013,2.30526364315625
pop_growth,EGY,"Egypt, Arab Rep.",2012,2.24475795490011
pop_growth,EGY,"Egypt, Arab Rep.",2011,2.1044607622412
pop_growth,EGY,"Egypt, Arab Rep.",2010,1.91795124102801
pop_growth,EGY,"Egypt, Arab Rep.",2009,1.88836522446639
pop_growth,EGY,"Egypt, Arab Rep.",2008,1.86740413264217
pop_growth,EGY,"Egypt, Arab Rep.",2007,1.88753217077119
pop_growth,EGY,"Egypt, Arab Rep.",2006,1.95291342300488
pop_growth,EGY,"Egypt, Arab Rep.",2005,2.02220952721924
pop_growth,EGY,"Egypt, Arab Rep.",2004,2.06437734857129
pop_growth,EGY,"Egypt, Arab Rep.",2003,2.09545323003183
pop_growth,EGY,"Egypt, Arab Rep.",2002,2.10372359745955
pop_growth,EGY,"Egypt, Arab Rep.",2001,2.12380362345226
pop_growth,EGY,"Egypt, Arab Rep.",2000,2.16091978529782
pop_growth,EGY,"Egypt, Arab Rep.",1999,2.23056416641405
pop_growth,EGY,"Egypt, Arab Rep.",1998,2.18480759530922
pop_growth,EGY,"Egypt, Arab Rep.",1997,2.07255934283796
pop_growth,EGY,"Egypt, Arab Rep.",1996,2.07336196347662
pop_growth,EGY,"Egypt, Arab Rep.",1995,2.10420542038277
pop_growth,EGY,"Egypt, Arab Rep.",1994,2.15400517051219
pop_growth,EGY,"Egypt, Arab Rep.",1993,2.30727793019304
pop_growth,EGY,"Egypt, Arab Rep.",1992,2.3894924999556
pop_growth,EGY,"Egypt, Arab Rep.",1991,2.7569751613283
pop_growth,EGY,"Egypt, Arab Rep.",1990,2.92960944817985
pop_growth,EUU,European Union,2024,0.295986183604409
pop_growth,EUU,European Union,2023,0.378071389543418
pop_growth,EUU,European Union,2022,0.218330107204789
pop_growth,EUU,European Union,2021,-0.143920872876958
pop_growth,EUU,European Union,2020,-0.00883750758193382
pop_growth,EUU,European Union,2019,0.190824171550364
pop_growth,EUU,European Union,2018,0.165449880203722
pop_growth,EUU,European Union,2017,0.144811184101519
pop_growth,EUU,European Union,2016,0.198866460412297
pop_growth,EUU,European Union,2015,0.196771280273822
pop_growth,EUU,European Union,2014,0.111838250459285
pop_growth,EUU,European Union,2013,0.0804757032721089
pop_growth,EUU,European Union,2012,0.148448909551677
pop_growth,EUU,European Union,2011,-0.152627121339593
